CMDLINE /home/lf/miniconda3/envs/maddpg/bin/python rdqn_train.py
MEM 966.933594 1721469329.8240
MEM 966.933594 1721469329.9242
MEM 967.246094 1721469330.0244
MEM 967.558594 1721469330.1246
MEM 968.027344 1721469330.2247
MEM 968.183594 1721469330.3249
MEM 968.964844 1721469330.4251
MEM 969.433594 1721469330.5253
MEM 970.058594 1721469330.6255
MEM 970.058594 1721469330.7256
MEM 970.996094 1721469330.8258
MEM 970.996094 1721469330.9260
MEM 971.621094 1721469331.0262
MEM 971.621094 1721469331.1264
MEM 971.621094 1721469331.2266
MEM 972.558594 1721469331.3268
MEM 972.871094 1721469331.4270
MEM 972.871094 1721469331.5271
MEM 973.183594 1721469331.6273
MEM 973.964844 1721469331.7275
MEM 973.964844 1721469331.8277
MEM 974.121094 1721469331.9279
MEM 974.433594 1721469332.0281
MEM 974.746094 1721469332.1284
MEM 974.746094 1721469332.2286
MEM 975.996094 1721469332.3288
MEM 975.996094 1721469332.4290
MEM 975.996094 1721469332.5293
MEM 975.996094 1721469332.6295
MEM 976.464844 1721469332.7297
MEM 976.621094 1721469332.8300
MEM 976.621094 1721469332.9302
MEM 976.777344 1721469333.0304
MEM 976.777344 1721469333.1307
MEM 977.246094 1721469333.2309
MEM 977.246094 1721469333.3311
MEM 977.402344 1721469333.4312
MEM 977.558594 1721469333.5314
MEM 977.558594 1721469333.6316
MEM 977.558594 1721469333.7318
MEM 978.027344 1721469333.8320
MEM 978.183594 1721469333.9322
MEM 978.183594 1721469334.0323
MEM 978.808594 1721469334.1325
MEM 978.808594 1721469334.2327
MEM 979.121094 1721469334.3328
MEM 979.277344 1721469334.4330
MEM 979.746094 1721469334.5331
MEM 980.058594 1721469334.6334
MEM 980.527344 1721469334.7336
MEM 980.527344 1721469334.8338
MEM 980.527344 1721469334.9341
MEM 980.527344 1721469335.0343
MEM 980.683594 1721469335.1346
MEM 981.308594 1721469335.2348
MEM 981.933594 1721469335.3350
MEM 981.933594 1721469335.4352
MEM 981.933594 1721469335.5354
MEM 981.933594 1721469335.6356
MEM 981.933594 1721469335.7358
MEM 982.714844 1721469335.8360
MEM 982.871094 1721469335.9362
MEM 983.652344 1721469336.0365
MEM 983.964844 1721469336.1367
MEM 984.433594 1721469336.2369
MEM 984.589844 1721469336.3372
MEM 984.746094 1721469336.4374
MEM 984.746094 1721469336.5376
MEM 984.902344 1721469336.6379
MEM 985.058594 1721469336.7381
MEM 985.214844 1721469336.8383
MEM 985.371094 1721469336.9386
MEM 985.839844 1721469337.0388
MEM 985.839844 1721469337.1390
MEM 986.152344 1721469337.2393
MEM 986.464844 1721469337.3395
MEM 986.777344 1721469337.4398
MEM 987.089844 1721469337.5399
MEM 987.089844 1721469337.6402
MEM 987.558594 1721469337.7404
MEM 987.714844 1721469337.8407
MEM 987.871094 1721469337.9409
MEM 987.871094 1721469338.0411
MEM 987.871094 1721469338.1414
MEM 988.183594 1721469338.2416
MEM 988.339844 1721469338.3419
MEM 988.339844 1721469338.4421
MEM 988.339844 1721469338.5424
MEM 988.652344 1721469338.6426
MEM 988.964844 1721469338.7429
MEM 989.121094 1721469338.8431
MEM 989.277344 1721469338.9434
MEM 989.433594 1721469339.0436
MEM 989.433594 1721469339.1439
MEM 989.589844 1721469339.2441
MEM 990.058594 1721469339.3443
MEM 990.839844 1721469339.4446
MEM 990.996094 1721469339.5448
MEM 990.996094 1721469339.6450
MEM 990.996094 1721469339.7452
MEM 990.996094 1721469339.8455
MEM 991.621094 1721469339.9457
MEM 992.246094 1721469340.0460
MEM 992.246094 1721469340.1462
MEM 992.246094 1721469340.2465
MEM 992.402344 1721469340.3466
MEM 992.714844 1721469340.4468
MEM 992.714844 1721469340.5470
MEM 992.714844 1721469340.6471
MEM 992.714844 1721469340.7472
MEM 992.714844 1721469340.8474
MEM 992.871094 1721469340.9475
MEM 992.871094 1721469341.0477
MEM 993.027344 1721469341.1478
MEM 993.339844 1721469341.2480
MEM 993.808594 1721469341.3482
MEM 993.808594 1721469341.4483
MEM 993.964844 1721469341.5485
MEM 994.277344 1721469341.6486
MEM 994.277344 1721469341.7487
MEM 994.277344 1721469341.8489
MEM 994.277344 1721469341.9490
MEM 994.277344 1721469342.0493
MEM 995.058594 1721469342.1495
MEM 995.527344 1721469342.2497
MEM 995.527344 1721469342.3500
MEM 995.839844 1721469342.4502
MEM 996.152344 1721469342.5504
MEM 996.621094 1721469342.6506
MEM 997.246094 1721469342.7508
MEM 997.246094 1721469342.8510
MEM 997.246094 1721469342.9512
MEM 997.402344 1721469343.0514
MEM 997.402344 1721469343.1516
MEM 997.558594 1721469343.2517
MEM 997.714844 1721469343.3519
MEM 997.871094 1721469343.4521
MEM 998.027344 1721469343.5523
MEM 998.339844 1721469343.6524
MEM 998.964844 1721469343.7526
MEM 999.433594 1721469343.8528
MEM 1000.058594 1721469343.9530
MEM 1000.683594 1721469344.0532
MEM 1000.996094 1721469344.1533
MEM 1000.996094 1721469344.2535
MEM 1000.996094 1721469344.3537
MEM 1000.996094 1721469344.4539
MEM 1000.996094 1721469344.5540
MEM 1000.996094 1721469344.6542
MEM 1000.996094 1721469344.7544
MEM 1000.996094 1721469344.8546
MEM 1001.152344 1721469344.9548
MEM 1001.464844 1721469345.0550
MEM 1001.464844 1721469345.1551
MEM 1001.621094 1721469345.2552
MEM 1001.621094 1721469345.3554
MEM 1002.089844 1721469345.4556
MEM 1002.089844 1721469345.5558
MEM 1002.402344 1721469345.6559
MEM 1002.558594 1721469345.7561
MEM 1002.558594 1721469345.8563
MEM 1002.558594 1721469345.9565
MEM 1002.871094 1721469346.0566
MEM 1002.871094 1721469346.1568
MEM 1002.871094 1721469346.2570
MEM 1003.339844 1721469346.3571
MEM 1003.496094 1721469346.4573
MEM 1003.964844 1721469346.5575
MEM 1005.058594 1721469346.6577
MEM 1005.058594 1721469346.7578
MEM 1005.527344 1721469346.8580
MEM 1005.839844 1721469346.9582
MEM 1006.621094 1721469347.0584
MEM 1006.621094 1721469347.1585
MEM 1006.777344 1721469347.2587
MEM 1006.777344 1721469347.3589
MEM 1006.933594 1721469347.4591
MEM 1006.933594 1721469347.5592
MEM 1006.933594 1721469347.6594
MEM 1006.933594 1721469347.7596
MEM 1007.089844 1721469347.8597
MEM 1007.246094 1721469347.9599
MEM 1007.246094 1721469348.0601
MEM 1007.246094 1721469348.1603
MEM 1007.246094 1721469348.2604
MEM 1007.558594 1721469348.3606
MEM 1007.714844 1721469348.4607
MEM 1007.714844 1721469348.5609
MEM 1007.714844 1721469348.6611
MEM 1007.871094 1721469348.7613
MEM 1008.339844 1721469348.8615
MEM 1008.339844 1721469348.9616
MEM 1009.121094 1721469349.0618
MEM 1009.589844 1721469349.1620
MEM 1009.902344 1721469349.2621
MEM 1009.902344 1721469349.3623
MEM 1010.527344 1721469349.4625
MEM 1010.527344 1721469349.5627
MEM 1010.683594 1721469349.6629
MEM 1010.683594 1721469349.7631
MEM 1010.839844 1721469349.8634
MEM 1011.152344 1721469349.9636
MEM 1011.152344 1721469350.0638
MEM 1011.152344 1721469350.1640
MEM 1011.621094 1721469350.2641
MEM 1011.621094 1721469350.3643
MEM 1011.777344 1721469350.4645
MEM 1011.933594 1721469350.5647
MEM 1012.871094 1721469350.6648
MEM 1012.871094 1721469350.7650
MEM 1013.183594 1721469350.8651
MEM 1013.339844 1721469350.9653
MEM 1013.964844 1721469351.0654
MEM 1013.964844 1721469351.1656
MEM 1014.589844 1721469351.2657
MEM 1014.589844 1721469351.3660
MEM 1014.589844 1721469351.4662
MEM 1014.589844 1721469351.5665
MEM 1015.058594 1721469351.6667
MEM 1015.527344 1721469351.7669
MEM 1015.839844 1721469351.8671
MEM 1015.839844 1721469351.9674
MEM 1015.839844 1721469352.0676
MEM 1016.308594 1721469352.1678
MEM 1016.464844 1721469352.2680
MEM 1016.464844 1721469352.3682
MEM 1016.464844 1721469352.4684
MEM 1016.621094 1721469352.5687
MEM 1017.246094 1721469352.6689
MEM 1017.246094 1721469352.7692
MEM 1017.246094 1721469352.8694
MEM 1017.402344 1721469352.9696
MEM 1017.871094 1721469353.0699
MEM 1018.027344 1721469353.1701
MEM 1018.027344 1721469353.2703
MEM 1018.027344 1721469353.3706
MEM 1018.652344 1721469353.4708
MEM 1018.652344 1721469353.5710
MEM 1019.121094 1721469353.6712
MEM 1019.277344 1721469353.7714
MEM 1019.433594 1721469353.8716
MEM 1019.746094 1721469353.9718
MEM 1020.058594 1721469354.0720
MEM 1020.214844 1721469354.1721
MEM 1020.214844 1721469354.2723
MEM 1020.214844 1721469354.3724
MEM 1020.214844 1721469354.4726
MEM 1020.683594 1721469354.5728
MEM 1020.683594 1721469354.6730
MEM 1020.683594 1721469354.7732
MEM 1020.683594 1721469354.8734
MEM 1020.683594 1721469354.9735
MEM 1020.683594 1721469355.0737
MEM 1020.683594 1721469355.1739
MEM 1020.839844 1721469355.2741
MEM 1021.308594 1721469355.3743
MEM 1021.308594 1721469355.4745
MEM 1021.777344 1721469355.5747
MEM 1021.777344 1721469355.6748
MEM 1021.777344 1721469355.7750
MEM 1021.777344 1721469355.8752
MEM 1021.777344 1721469355.9754
MEM 1021.933594 1721469356.0756
MEM 1022.402344 1721469356.1758
MEM 1022.402344 1721469356.2760
MEM 1022.714844 1721469356.3761
MEM 1023.027344 1721469356.4763
MEM 1023.027344 1721469356.5765
MEM 1023.027344 1721469356.6767
MEM 1023.183594 1721469356.7769
MEM 1023.183594 1721469356.8771
MEM 1023.183594 1721469356.9773
MEM 1023.183594 1721469357.0775
MEM 1023.183594 1721469357.1776
MEM 1023.183594 1721469357.2778
MEM 1024.433594 1721469357.3780
MEM 1024.746094 1721469357.4782
MEM 1024.746094 1721469357.5784
MEM 1024.746094 1721469357.6786
MEM 1024.746094 1721469357.7787
MEM 1024.746094 1721469357.8789
MEM 1024.902344 1721469357.9791
MEM 1024.902344 1721469358.0792
MEM 1024.902344 1721469358.1794
MEM 1025.214844 1721469358.2795
MEM 1025.527344 1721469358.3797
MEM 1026.152344 1721469358.4799
MEM 1026.152344 1721469358.5801
MEM 1026.152344 1721469358.6802
MEM 1026.777344 1721469358.7804
MEM 1026.777344 1721469358.8806
MEM 1027.246094 1721469358.9807
MEM 1027.402344 1721469359.0809
MEM 1027.402344 1721469359.1811
MEM 1027.871094 1721469359.2812
MEM 1027.871094 1721469359.3814
MEM 1027.871094 1721469359.4815
MEM 1027.871094 1721469359.5817
MEM 1028.339844 1721469359.6819
MEM 1028.496094 1721469359.7820
MEM 1028.808594 1721469359.8822
MEM 1028.808594 1721469359.9823
MEM 1029.433594 1721469360.0825
MEM 1029.746094 1721469360.1826
MEM 1029.746094 1721469360.2829
MEM 1029.746094 1721469360.3831
MEM 1029.902344 1721469360.4832
MEM 1030.214844 1721469360.5834
MEM 1030.214844 1721469360.6837
MEM 1030.527344 1721469360.7839
MEM 1030.996094 1721469360.8841
MEM 1030.996094 1721469360.9843
MEM 1030.996094 1721469361.0846
MEM 1031.308594 1721469361.1848
MEM 1031.308594 1721469361.2850
MEM 1031.777344 1721469361.3852
MEM 1031.933594 1721469361.4854
MEM 1032.402344 1721469361.5856
MEM 1032.558594 1721469361.6858
MEM 1032.714844 1721469361.7860
MEM 1033.027344 1721469361.8862
MEM 1033.027344 1721469361.9863
MEM 1033.339844 1721469362.0865
MEM 1033.339844 1721469362.1866
MEM 1033.964844 1721469362.2867
MEM 1033.964844 1721469362.3869
MEM 1034.589844 1721469362.4870
MEM 1034.746094 1721469362.5872
MEM 1035.214844 1721469362.6874
MEM 1035.214844 1721469362.7875
MEM 1035.371094 1721469362.8877
MEM 1035.996094 1721469362.9879
MEM 1035.996094 1721469363.0881
MEM 1036.308594 1721469363.1882
MEM 1036.308594 1721469363.2884
MEM 1037.089844 1721469363.3885
MEM 1037.402344 1721469363.4887
MEM 1037.402344 1721469363.5888
MEM 1037.871094 1721469363.6890
MEM 1037.871094 1721469363.7891
MEM 1038.183594 1721469363.8893
MEM 1038.183594 1721469363.9894
MEM 1038.183594 1721469364.0896
MEM 1038.964844 1721469364.1897
MEM 1039.121094 1721469364.2898
MEM 1039.433594 1721469364.3900
MEM 1039.433594 1721469364.4901
MEM 1039.433594 1721469364.5903
MEM 1039.589844 1721469364.6905
MEM 1039.746094 1721469364.7907
MEM 1039.746094 1721469364.8909
MEM 1039.746094 1721469364.9911
MEM 1039.746094 1721469365.0912
MEM 1040.058594 1721469365.1914
MEM 1040.214844 1721469365.2915
MEM 1040.214844 1721469365.3916
MEM 1040.371094 1721469365.4918
MEM 1040.371094 1721469365.5919
MEM 1040.371094 1721469365.6921
MEM 1040.527344 1721469365.7922
MEM 1040.839844 1721469365.8924
MEM 1040.839844 1721469365.9925
MEM 1040.996094 1721469366.0927
MEM 1041.777344 1721469366.1929
MEM 1041.777344 1721469366.2930
MEM 1042.871094 1721469366.3932
MEM 1042.871094 1721469366.4934
MEM 1042.871094 1721469366.5935
MEM 1043.027344 1721469366.6937
MEM 1043.027344 1721469366.7939
MEM 1043.652344 1721469366.8940
MEM 1043.652344 1721469366.9942
MEM 1043.808594 1721469367.0944
MEM 1044.121094 1721469367.1946
MEM 1044.121094 1721469367.2947
MEM 1044.277344 1721469367.3949
MEM 1044.433594 1721469367.4951
MEM 1044.902344 1721469367.5952
MEM 1045.058594 1721469367.6954
MEM 1045.058594 1721469367.7956
MEM 1045.214844 1721469367.8958
MEM 1045.527344 1721469367.9959
MEM 1045.683594 1721469368.0961
MEM 1047.089844 1721469368.1963
MEM 1047.089844 1721469368.2965
MEM 1047.089844 1721469368.3967
MEM 1047.089844 1721469368.4969
MEM 1047.558594 1721469368.5972
MEM 1047.714844 1721469368.6974
MEM 1047.714844 1721469368.7976
MEM 1047.871094 1721469368.8978
MEM 1048.183594 1721469368.9980
MEM 1048.652344 1721469369.0983
MEM 1048.808594 1721469369.1985
MEM 1048.808594 1721469369.2987
MEM 1048.808594 1721469369.3989
MEM 1048.808594 1721469369.4990
MEM 1049.121094 1721469369.5992
MEM 1049.121094 1721469369.6994
MEM 1049.277344 1721469369.7996
MEM 1049.433594 1721469369.8998
MEM 1049.433594 1721469370.0001
MEM 1049.902344 1721469370.1003
MEM 1049.902344 1721469370.2005
MEM 1050.058594 1721469370.3006
MEM 1050.527344 1721469370.4008
MEM 1050.527344 1721469370.5009
MEM 1050.996094 1721469370.6011
MEM 1050.996094 1721469370.7012
MEM 1051.464844 1721469370.8014
MEM 1051.621094 1721469370.9016
MEM 1051.621094 1721469371.0017
MEM 1051.621094 1721469371.1019
MEM 1051.621094 1721469371.2020
MEM 1052.089844 1721469371.3022
MEM 1052.089844 1721469371.4023
MEM 1052.246094 1721469371.5025
MEM 1052.714844 1721469371.6027
MEM 1052.871094 1721469371.7030
MEM 1052.871094 1721469371.8032
MEM 1052.871094 1721469371.9034
MEM 1052.871094 1721469372.0036
MEM 1053.652344 1721469372.1038
MEM 1054.121094 1721469372.2040
MEM 1054.433594 1721469372.3042
MEM 1054.433594 1721469372.4043
MEM 1054.433594 1721469372.5045
MEM 1054.902344 1721469372.6047
MEM 1055.527344 1721469372.7049
MEM 1055.527344 1721469372.8051
MEM 1055.683594 1721469372.9053
MEM 1055.683594 1721469373.0055
MEM 1055.683594 1721469373.1057
MEM 1055.683594 1721469373.2058
MEM 1055.996094 1721469373.3059
MEM 1056.152344 1721469373.4061
MEM 1056.308594 1721469373.5062
MEM 1056.308594 1721469373.6064
MEM 1056.464844 1721469373.7065
MEM 1056.933594 1721469373.8066
MEM 1056.933594 1721469373.9068
MEM 1057.714844 1721469374.0069
MEM 1057.714844 1721469374.1071
MEM 1058.183594 1721469374.2072
MEM 1058.183594 1721469374.3073
MEM 1058.183594 1721469374.4076
MEM 1058.808594 1721469374.5078
MEM 1059.277344 1721469374.6081
MEM 1059.277344 1721469374.7083
MEM 1059.277344 1721469374.8085
MEM 1059.746094 1721469374.9088
MEM 1059.746094 1721469375.0090
MEM 1059.746094 1721469375.1093
MEM 1059.746094 1721469375.2095
MEM 1059.746094 1721469375.3097
MEM 1060.371094 1721469375.4099
MEM 1060.371094 1721469375.5102
MEM 1060.683594 1721469375.6104
MEM 1061.152344 1721469375.7106
MEM 1061.152344 1721469375.8108
MEM 1061.621094 1721469375.9110
MEM 1061.933594 1721469376.0112
MEM 1062.558594 1721469376.1114
MEM 1062.558594 1721469376.2116
MEM 1063.339844 1721469376.3118
MEM 1063.496094 1721469376.4120
MEM 1063.496094 1721469376.5121
MEM 1063.808594 1721469376.6124
MEM 1063.808594 1721469376.7126
MEM 1064.121094 1721469376.8128
MEM 1064.277344 1721469376.9131
MEM 1064.433594 1721469377.0133
MEM 1064.902344 1721469377.1135
MEM 1064.902344 1721469377.2137
MEM 1065.058594 1721469377.3140
MEM 1065.058594 1721469377.4142
MEM 1065.058594 1721469377.5144
MEM 1065.214844 1721469377.6147
MEM 1065.371094 1721469377.7149
MEM 1065.527344 1721469377.8152
MEM 1065.527344 1721469377.9154
MEM 1065.527344 1721469378.0156
MEM 1066.152344 1721469378.1158
MEM 1066.464844 1721469378.2160
MEM 1066.777344 1721469378.3162
MEM 1066.777344 1721469378.4165
MEM 1067.246094 1721469378.5167
MEM 1067.871094 1721469378.6169
MEM 1068.027344 1721469378.7172
MEM 1068.496094 1721469378.8174
MEM 1068.808594 1721469378.9175
MEM 1068.808594 1721469379.0177
MEM 1068.808594 1721469379.1180
MEM 1068.964844 1721469379.2182
MEM 1069.746094 1721469379.3184
MEM 1070.058594 1721469379.4187
MEM 1070.058594 1721469379.5189
MEM 1070.058594 1721469379.6192
MEM 1070.058594 1721469379.7194
MEM 1070.058594 1721469379.8196
MEM 1070.371094 1721469379.9199
MEM 1070.839844 1721469380.0201
MEM 1070.839844 1721469380.1202
MEM 1070.996094 1721469380.2204
MEM 1071.308594 1721469380.3206
MEM 1071.621094 1721469380.4207
MEM 1071.621094 1721469380.5209
MEM 1071.621094 1721469380.6211
MEM 1071.933594 1721469380.7212
MEM 1071.933594 1721469380.8214
MEM 1071.933594 1721469380.9216
MEM 1071.933594 1721469381.0218
MEM 1072.089844 1721469381.1219
MEM 1072.246094 1721469381.2221
MEM 1072.558594 1721469381.3223
MEM 1072.558594 1721469381.4226
MEM 1072.714844 1721469381.5228
MEM 1073.183594 1721469381.6230
MEM 1073.652344 1721469381.7233
MEM 1073.652344 1721469381.8235
MEM 1073.652344 1721469381.9237
MEM 1073.808594 1721469382.0239
MEM 1073.808594 1721469382.1241
MEM 1073.808594 1721469382.2243
MEM 1073.808594 1721469382.3245
MEM 1073.964844 1721469382.4247
MEM 1074.277344 1721469382.5250
MEM 1074.277344 1721469382.6252
MEM 1074.277344 1721469382.7254
MEM 1075.527344 1721469382.8257
MEM 1075.527344 1721469382.9259
MEM 1075.527344 1721469383.0261
MEM 1075.527344 1721469383.1264
MEM 1075.527344 1721469383.2266
MEM 1075.527344 1721469383.3268
MEM 1076.308594 1721469383.4270
MEM 1076.621094 1721469383.5272
MEM 1077.089844 1721469383.6274
MEM 1077.089844 1721469383.7276
MEM 1077.089844 1721469383.8279
MEM 1077.089844 1721469383.9281
MEM 1077.402344 1721469384.0284
MEM 1077.402344 1721469384.1286
MEM 1077.402344 1721469384.2288
MEM 1077.402344 1721469384.3290
MEM 1078.027344 1721469384.4293
MEM 1078.339844 1721469384.5295
MEM 1078.339844 1721469384.6297
MEM 1078.652344 1721469384.7299
MEM 1078.652344 1721469384.8301
MEM 1078.808594 1721469384.9303
MEM 1079.277344 1721469385.0305
MEM 1080.371094 1721469385.1306
MEM 1080.683594 1721469385.2308
MEM 1080.683594 1721469385.3310
MEM 1081.152344 1721469385.4312
MEM 1081.152344 1721469385.5312
MEM 1081.152344 1721469385.6314
MEM 1081.308594 1721469385.7316
MEM 1082.089844 1721469385.8318
MEM 1082.402344 1721469385.9319
MEM 1083.027344 1721469386.0321
MEM 1083.027344 1721469386.1323
MEM 1083.027344 1721469386.2325
MEM 1083.027344 1721469386.3327
MEM 1083.027344 1721469386.4329
MEM 1083.027344 1721469386.5332
MEM 1083.339844 1721469386.6334
MEM 1083.496094 1721469386.7337
MEM 1083.808594 1721469386.8339
MEM 1083.964844 1721469386.9340
MEM 1084.433594 1721469387.0342
MEM 1084.433594 1721469387.1344
MEM 1084.433594 1721469387.2345
MEM 1084.433594 1721469387.3347
MEM 1084.433594 1721469387.4348
MEM 1084.746094 1721469387.5350
MEM 1085.214844 1721469387.6353
MEM 1085.527344 1721469387.7354
MEM 1086.464844 1721469387.8357
MEM 1086.464844 1721469387.9359
MEM 1086.464844 1721469388.0361
MEM 1087.246094 1721469388.1364
MEM 1087.558594 1721469388.2366
MEM 1087.558594 1721469388.3368
MEM 1087.871094 1721469388.4371
MEM 1088.339844 1721469388.5373
MEM 1088.339844 1721469388.6375
MEM 1088.339844 1721469388.7377
MEM 1088.339844 1721469388.8380
MEM 1088.339844 1721469388.9382
MEM 1088.339844 1721469389.0384
MEM 1088.808594 1721469389.1387
MEM 1088.964844 1721469389.2389
MEM 1088.964844 1721469389.3391
MEM 1088.964844 1721469389.4394
MEM 1088.964844 1721469389.5396
MEM 1088.964844 1721469389.6398
MEM 1088.964844 1721469389.7400
MEM 1089.121094 1721469389.8403
MEM 1089.277344 1721469389.9405
MEM 1089.433594 1721469390.0408
MEM 1089.589844 1721469390.1410
MEM 1089.746094 1721469390.2412
MEM 1089.746094 1721469390.3414
MEM 1089.746094 1721469390.4417
MEM 1089.746094 1721469390.5419
MEM 1090.371094 1721469390.6421
MEM 1090.371094 1721469390.7423
MEM 1090.371094 1721469390.8426
MEM 1090.527344 1721469390.9428
MEM 1090.839844 1721469391.0430
MEM 1091.464844 1721469391.1433
MEM 1091.464844 1721469391.2435
MEM 1091.464844 1721469391.3437
MEM 1091.621094 1721469391.4439
MEM 1091.933594 1721469391.5442
MEM 1092.089844 1721469391.6444
MEM 1092.714844 1721469391.7446
MEM 1093.183594 1721469391.8449
MEM 1093.183594 1721469391.9451
